model_alias,length_label,workload,config,table_label,l1_hit_pct,hier_miss_pct,latency_cycles,wall_cycles,hbm_reads,hit_miss_csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_lcqa_revision_policy,fpga_true_h2o_pure,Pure H2O,33.268,46.484,4.301128,73312.0,1451,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_lcqa_sparse_fact,fpga_true_h2o_pure,Pure H2O,28.841,50.163,4.355152,73870.0,1574,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_lcqa_dual_anchor_incident,fpga_true_h2o_pure,Pure H2O,21.029,57.324,4.451536,74907.0,1791,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_lcqa_backend_priority_rule,fpga_true_h2o_pure,Pure H2O,37.695,44.596,4.273377,72943.0,1389,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_lcqa_epoch_window_recall,fpga_true_h2o_pure,Pure H2O,31.706,51.693,4.374823,73983.0,1617,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_lcqa_dual_budget_rule,fpga_true_h2o_pure,Pure H2O,26.074,52.669,4.387367,74125.0,1645,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_lcqa_query_relevance_note,fpga_true_h2o_pure,Pure H2O,29.622,54.46,4.41079,74556.0,1700,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_lcqa_spill_cost_reason,fpga_true_h2o_pure,Pure H2O,33.952,48.763,4.336566,73714.0,1532,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_lcqa_head_budget_rule,fpga_true_h2o_pure,Pure H2O,25.846,50.684,4.357609,73843.0,1578,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_cmqa_early_name_recall,fpga_true_h2o_pure,Pure H2O,31.771,40.43,4.215837,72237.0,1257,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_cmqa_policy_recall,fpga_true_h2o_pure,Pure H2O,31.901,38.737,4.195053,71948.0,1210,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_cmqa_anchor_reasoning,fpga_true_h2o_pure,Pure H2O,38.184,49.154,4.33548,73647.0,1529,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_cmqa_backend_recall,fpga_true_h2o_pure,Pure H2O,30.599,44.368,4.270628,72966.0,1382,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_cmqa_field_recall,fpga_true_h2o_pure,Pure H2O,33.138,48.6,4.326516,73600.0,1509,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_cmqa_epoch_memory,fpga_true_h2o_pure,Pure H2O,32.617,42.188,4.242414,72592.0,1318,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_cmqa_budget_memory,fpga_true_h2o_pure,Pure H2O,36.165,44.922,4.277101,72931.0,1396,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_mdqa_cross_doc_role,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,38.737,26.758,3.956157,69347.0,822,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_mdqa_component_match,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,25.749,35.547,4.07576,70545.0,1092,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_mdqa_two_hop_summary,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,22.656,37.858,4.106979,70951.0,1163,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_mdqa_cross_doc_priority,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,32.161,29.46,3.992683,69813.0,905,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_mdqa_chain_descriptor_fields,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,27.246,34.635,4.063073,70559.0,1064,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_mdqa_three_stage_lookup,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,26.53,36.1,4.082833,70783.0,1109,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_mdqa_compression_guard,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,35.71,28.288,3.976871,69530.0,869,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_mdqa_query_cost_chain,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,28.06,35.352,4.072601,70667.0,1086,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_mdqa_head_budget_allocation,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,28.874,35.807,4.078952,70739.0,1100,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_mdqa_backend_admission_reason,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,30.208,30.241,4.003445,69779.0,929,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_lcqa_anchor_timeline,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,29.167,26.432,3.951781,69349.0,812,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_lcqa_revision_policy,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,33.04,31.576,4.021509,70140.0,970,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_lcqa_sparse_fact,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,28.874,35.514,4.074894,70693.0,1091,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_lcqa_dual_anchor_incident,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,20.833,40.332,4.140095,71379.0,1239,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_lcqa_backend_priority_rule,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,37.598,29.036,3.987297,69700.0,892,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_lcqa_epoch_window_recall,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,32.129,31.999,4.027562,70052.0,983,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_lcqa_dual_budget_rule,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,26.139,38.672,4.117756,71073.0,1188,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_lcqa_query_relevance_note,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,29.72,36.296,4.085331,70864.0,1115,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_lcqa_spill_cost_reason,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,34.375,31.51,4.020628,70130.0,968,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_lcqa_head_budget_rule,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,25.293,35.71,4.077684,70672.0,1097,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_cmqa_early_name_recall,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,31.934,24.316,3.923199,68922.0,747,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_cmqa_policy_recall,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,32.259,24.154,3.920848,68844.0,742,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_cmqa_anchor_reasoning,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,38.151,28.255,3.976447,69577.0,868,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_cmqa_backend_recall,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,30.501,27.311,3.963681,69484.0,839,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_cmqa_field_recall,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,32.845,26.758,3.956365,69401.0,822,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_cmqa_epoch_memory,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,33.464,29.72,3.996383,69803.0,913,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_cmqa_budget_memory,fpga_h2o_plus_service_clean_victim_cache16_v245,H2O + victim cache,36.1,28.581,3.980756,69574.0,878,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_mdqa_cross_doc_role,fpga_h2o_plus_service_strict_miss_prefetch_v206,H2O + guarded prefetch,38.737,39.29,4.12897,71306.0,1210,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_mdqa_component_match,fpga_h2o_plus_service_strict_miss_prefetch_v206,H2O + guarded prefetch,25.749,49.87,4.270509,72748.0,1533,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_mdqa_two_hop_summary,fpga_h2o_plus_service_strict_miss_prefetch_v206,H2O + guarded prefetch,22.656,53.451,4.322615,73392.0,1648,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_mdqa_cross_doc_priority,fpga_h2o_plus_service_strict_miss_prefetch_v206,H2O + guarded prefetch,32.096,47.852,4.253879,72776.0,1489,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_mdqa_chain_descriptor_fields,fpga_h2o_plus_service_strict_miss_prefetch_v206,H2O + guarded prefetch,27.246,49.642,4.268878,72892.0,1529,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_mdqa_three_stage_lookup,fpga_h2o_plus_service_strict_miss_prefetch_v206,H2O + guarded prefetch,26.53,53.613,4.322424,73499.0,1649,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_mdqa_compression_guard,fpga_h2o_plus_service_strict_miss_prefetch_v206,H2O + guarded prefetch,35.742,45.898,4.219898,72283.0,1417,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_mdqa_query_cost_chain,fpga_h2o_plus_service_strict_miss_prefetch_v206,H2O + guarded prefetch,28.06,56.348,4.35868,73910.0,1733,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_mdqa_head_budget_allocation,fpga_h2o_plus_service_strict_miss_prefetch_v206,H2O + guarded prefetch,28.874,51.986,4.300282,73248.0,1601,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_mdqa_backend_admission_reason,fpga_h2o_plus_service_strict_miss_prefetch_v206,H2O + guarded prefetch,30.208,43.197,4.180742,71786.0,1329,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_lcqa_anchor_timeline,fpga_h2o_plus_service_strict_miss_prefetch_v206,H2O + guarded prefetch,29.167,42.025,4.166784,71788.0,1297,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_lcqa_revision_policy,fpga_h2o_plus_service_strict_miss_prefetch_v206,H2O + guarded prefetch,33.04,46.419,4.225317,72452.0,1431,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_lcqa_sparse_fact,fpga_h2o_plus_service_strict_miss_prefetch_v206,H2O + guarded prefetch,28.874,52.083,4.302399,73272.0,1604,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_lcqa_dual_anchor_incident,fpga_h2o_plus_service_strict_miss_prefetch_v206,H2O + guarded prefetch,20.866,64.811,4.480579,75236.0,2007,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_lcqa_backend_priority_rule,fpga_h2o_plus_service_strict_miss_prefetch_v206,H2O + guarded prefetch,37.598,42.936,4.178634,71869.0,1321,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_lcqa_epoch_window_recall,fpga_h2o_plus_service_strict_miss_prefetch_v206,H2O + guarded prefetch,32.259,50.391,4.280654,72917.0,1552,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
qwen2p5_14b_instruct,4k,4k_qwen2p5_14b_instruct_lcqa_dual_budget_rule,fpga_h2o_plus_service_strict_miss_prefetch_v206,H2O + guarded prefetch,26.139,52.702,4.310247,73252.0,1621,delivery/paper/repro_audit/longctx_table1_32_32_perf_20260605/replay_reports/table1_controls_32_32/run_20260605_151952_qwen2p51_8fb25c_qwen2p51_0e3828/hit_miss_amat_summary.csv
